,h_id,r_id,t_id,predicted_head,rank_filtered_anyburl,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,difference_psi,better_predicted_by_anyburl_t20,similar_triples
13999,818,2,291,True,65.0,120,136,94,190,102,79,1.0000044532726704,0,521
14000,11715,2,21,False,1.0,1,1,1,1,1,1,1.0,0,3
14001,11715,2,21,True,1116.0,143,159,55,169,83,247,0.6992977606300909,-1,1252
14002,6220,1,1305,False,9.0,7,7,9,7,6,6,0.999999999999818,0,0
14003,6220,1,1305,True,1368.0,330,298,495,342,286,230,0.3944256000122527,-1,66
14004,11874,2,485,False,1.0,2,1,1,2,2,2,1.1146620421982742,0,8
14005,11874,2,485,True,1780.0,300,374,142,427,245,313,0.4441795419377898,-1,2502
14006,16594,4,12132,False,5.0,3,3,3,3,2,3,0.8008503411120621,0,1
14007,16594,4,12132,True,1047.0,4,6,4,7,2,2,0.2229543733305967,-1,14
14008,5283,2,1287,False,3.0,3,3,3,2,2,3,1.0,0,7
14009,5283,2,1287,True,1372.0,417,328,441,296,702,320,0.8893855119092297,0,1009
14010,6678,4,1076,False,22.0,14,18,17,8,18,8,0.7543067855938136,-1,1
14011,6678,4,1076,True,2024.0,642,880,489,91,1293,458,0.8235362007956916,0,39
14012,9858,15,3216,False,2.0,1,1,1,1,1,1,0.8759811616954475,0,1
14013,9858,15,3216,True,176.0,57,61,58,84,39,42,0.5115950970690659,-1,60
14014,2099,11,168,False,1.0,1,1,1,1,1,1,1.0,0,0
14015,2099,11,168,True,77.0,24,31,28,28,8,26,0.9437669702074016,0,2346
14016,7246,11,47,False,1.0,1,1,1,1,1,1,1.0,0,1
14017,7246,11,47,True,1.0,48,77,20,47,27,70,1.4918509849962398,1,525
14018,8703,25,205,False,1.0,1,1,1,1,1,1,1.0,0,0
14019,8703,25,205,True,953.0,499,426,851,150,144,925,0.9265690399612718,0,446
14020,11933,0,7249,False,3.0,2,2,2,2,1,3,0.9999999999251872,0,7
14021,11933,0,7249,True,1.0,1,1,1,1,1,1,1.0,0,6
14022,8491,23,11783,False,62.0,174,143,110,241,67,311,1.000084934137785,0,15
14023,8491,23,11783,True,4.0,7,5,5,10,4,9,1.000014752810891,0,2
14024,14369,4,8928,False,139.0,53,91,37,37,47,55,0.9550290105643816,0,1
14025,14369,4,8928,True,606.0,775,1510,671,368,584,741,1.0365158433302668,0,14
14026,3541,2,309,False,1.0,1,1,2,1,1,2,1.0,0,3
14027,3541,2,309,True,182.0,356,317,430,346,500,188,1.139908015339251,0,909
14028,9272,4,467,False,1.0,1,1,1,1,1,1,1.0,0,1
14029,9272,4,467,True,1.0,5,3,7,2,5,6,1.403512056078798,1,41
14030,12426,14,49,False,1.0,1,1,1,1,1,1,1.0,0,6
14031,12426,14,49,True,12.0,34,36,46,30,16,41,1.0000019158710949,0,1016
14032,9398,22,3144,False,92.0,137,94,153,23,190,224,1.0000037615753563,0,0
14034,1852,7,2260,False,1.0,2,2,3,3,2,1,1.2156020350480496,1,80
14035,1852,7,2260,True,1.0,1,1,1,1,1,1,1.0,0,13
14036,31,7,1851,False,9.0,22,30,22,30,12,16,1.0052863690974447,0,159
14037,31,7,1851,True,1.0,5,1,3,19,2,1,1.4322916666666667,1,16
14038,2902,13,45,False,1.0,1,1,1,1,1,1,1.0,0,0
14039,2902,13,45,True,77.0,65,67,64,86,60,47,0.9999760209227038,0,53
14040,15824,2,4935,False,127.0,46,60,22,66,37,43,0.9999999991597804,0,4
14042,1981,1,3,False,1.0,2,1,2,2,1,2,1.0895522388059702,0,16
14043,1981,1,3,True,1.0,1,1,1,1,2,2,1.0,0,173
14044,12640,2,4583,False,34.0,65,40,39,94,61,89,1.0000000027176927,0,7
14045,12640,2,4583,True,616.0,2679,1292,1220,4446,2946,3489,1.4018883809018987,1,100
14046,1363,3,23,False,1.0,1,1,1,1,1,1,1.0,0,0
14047,1363,3,23,True,3.0,7,2,3,8,10,12,1.0194262152231162,0,817
14048,2007,2,83,False,1.0,4,2,3,5,5,4,1.4530413229121435,1,3
14049,2007,2,83,True,931.0,763,530,559,905,750,1070,0.9277592897202732,0,2455
14050,2721,2,3899,False,26.0,51,117,40,42,32,26,1.3625514692950371,1,4
14051,2721,2,3899,True,3159.0,2188,7016,1152,1358,637,777,0.7916155210643014,-1,51
14052,0,10,2991,False,33.0,9,8,9,8,8,12,0.9999698328786768,0,3
14053,0,10,2991,True,61.0,15,9,14,28,6,19,0.9999999999999948,0,20
14054,6428,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0
14055,6428,3,31,True,3.0,14,21,9,19,7,16,1.0653085770108162,0,4666
14056,10675,10,498,False,4.0,1,2,1,2,1,1,0.6374380078083782,-1,3
14057,10675,10,498,True,136.0,48,140,1,73,9,15,0.8218681098614237,0,200
14058,14257,2,286,False,7.0,1,1,1,1,1,1,0.5752872747907504,-1,2
14059,14257,2,286,True,7725.0,1009,710,884,883,1872,696,0.2994885605436503,-1,2308
14060,5362,1,2768,False,1.0,1,1,1,1,1,1,1.0,0,15
14061,5362,1,2768,True,2.0,2,1,1,1,2,3,1.0,0,172
14062,15802,2,139,False,1.0,1,1,1,1,1,1,1.0,0,6
14063,15802,2,139,True,3243.0,226,187,244,594,32,71,0.3259318001586043,-1,2927
14064,7849,24,3585,False,1.0,1,1,1,1,1,1,1.0,0,0
14065,7849,24,3585,True,3.0,175,59,336,66,315,97,2.064702586768291,1,41
14066,12056,2,278,False,1.0,2,2,2,2,2,2,1.6445513529455136,1,2
14067,12056,2,278,True,7197.0,7389,9014,6985,5841,8323,6782,1.1341991331282533,0,4431
14068,8620,17,5440,False,7.0,21,25,16,15,24,27,1.000020853704098,0,0
14069,8620,17,5440,True,1358.0,2173,2900,1132,2093,2833,1906,1.5572569808397516,1,51
14070,16062,1,93,False,2.0,1,1,1,1,1,1,0.5713788694084792,-1,1
14071,16062,1,93,True,3964.0,5416,4457,5784,4922,5541,6375,1.2302454730453003,1,783
14072,16506,3,23,False,1.0,1,1,1,1,1,1,1.0,0,0
14073,16506,3,23,True,64.0,2,2,3,3,1,1,0.8415241886085305,0,817
14074,5612,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0
14075,5612,11,39,True,34.0,1727,355,2523,2065,3015,675,1.3410756501841583,1,3928
14076,5433,10,5661,False,18.0,8,12,6,7,6,9,0.9999999999455969,0,2
14077,5433,10,5661,True,1155.0,312,811,80,264,72,331,0.9483636598212566,0,30
14078,7379,10,1399,False,2.0,1,1,1,1,1,1,0.787746170678337,-1,5
14079,7379,10,1399,True,938.0,105,227,24,96,84,94,0.498375422389425,-1,677
14080,15599,2,25,False,21.0,5,4,11,3,5,2,0.5680771855158445,-1,2
14082,13745,2,313,False,2.0,2,1,3,2,3,2,1.0,0,2
14083,13745,2,313,True,2439.0,2681,1259,3040,2880,2756,3472,1.0167398736074824,0,2324
14084,11472,2,1473,False,81.0,7,8,8,8,7,3,0.6588603429861949,-1,7
14085,11472,2,1473,True,3366.0,59,68,63,98,53,11,0.4822515346220696,-1,60
14086,829,7,3449,False,1.0,2,3,1,1,2,3,1.0000892561848955,0,54
14087,829,7,3449,True,1.0,1,1,1,1,1,1,1.0,0,32
14088,5231,2,746,False,2.0,1,1,1,1,1,1,0.7311513734658095,-1,0
14089,5231,2,746,True,120.0,4,2,3,4,5,6,0.594824831879337,-1,645
14090,15943,2,1735,False,27.0,34,38,43,31,30,28,1.000000000000436,0,3
14091,15943,2,1735,True,9385.0,3065,4199,3834,3250,2890,1152,0.0053863099075865,-1,183
14092,11697,2,5,False,1.0,1,1,1,1,1,1,1.0,0,4
14093,11697,2,5,True,4463.0,278,321,468,75,248,278,0.4028004320894604,-1,3746
14094,7723,2,1395,False,41.0,15,11,11,15,20,20,0.5009695753323673,-1,6
14095,7723,2,1395,True,5929.0,1706,729,1053,1547,2266,2934,0.3965219521672181,-1,368
14098,369,24,1119,False,1.0,1,1,1,1,1,1,1.0,0,0
14099,369,24,1119,True,21.0,48,38,33,64,61,45,1.000000000136421,0,122
14100,4444,3,23,False,1.0,1,1,1,1,1,1,1.0,0,0
14101,4444,3,23,True,2.0,9,5,9,8,9,15,1.0195093114287044,0,817
14102,2572,14,552,False,1.0,1,1,1,1,1,1,1.0,0,1
14103,2572,14,552,True,17.0,94,71,66,99,104,129,1.5274515620991291,1,628
14104,6381,0,6421,False,8.0,1,1,1,1,1,1,0.9999727912212788,0,29
14105,6381,0,6421,True,1.0,1,1,1,1,1,1,1.0,0,6
14108,13762,20,1243,False,1.0,2,1,2,2,1,2,1.1326353157385072,0,0
14109,13762,20,1243,True,2762.0,1759,476,1052,2494,616,4157,0.653509845135934,-1,312
14110,4543,3,31,False,2.0,1,1,1,1,1,1,0.9915571904011212,0,0
14111,4543,3,31,True,1574.0,462,405,154,347,1294,108,0.7532239934603745,-1,4666
14112,9709,2,98,False,18.0,13,21,17,8,13,7,0.826923076923077,0,4
14113,9709,2,98,True,3258.0,630,1285,944,472,415,34,0.5787268574490266,-1,288
14114,8395,11,168,False,1.0,1,1,1,1,1,1,1.0,0,0
14115,8395,11,168,True,44.0,34,14,45,55,15,39,0.9804420418368324,0,2346
14116,622,1,80,False,3.0,12,14,11,10,10,15,1.974808466776404,1,5
14117,622,1,80,True,6.0,12,11,12,13,9,13,1.0132277008971973,0,182
14118,922,3,229,False,1.0,1,1,1,1,1,1,1.0,0,1
14119,922,3,229,True,43.0,102,98,95,91,164,61,1.0159977902399455,0,1054
14120,14742,19,3896,False,1.0,1,1,1,1,1,1,1.0,0,0
14122,1458,4,1797,False,5.0,11,8,28,6,5,7,1.0000000007317549,0,2
14123,1458,4,1797,True,2386.0,1681,1510,4472,301,521,1603,0.8536784650601599,0,177
14124,13569,13,2177,False,2.0,3,3,2,3,2,4,1.257167734098278,1,0
14125,13569,13,2177,True,102.0,161,202,52,120,179,251,1.000000000854455,0,44
14126,4632,2,485,False,1.0,1,1,1,1,1,1,1.0,0,5
14127,4632,2,485,True,103.0,25,13,11,20,34,48,0.8630425425958123,0,2502
14128,3854,2,826,False,6.0,9,4,9,8,15,9,1.0401373707609864,0,3
14129,3854,2,826,True,370.0,1360,425,958,1367,2683,1365,1.137038159589408,0,320
14130,16599,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0
14131,16599,3,31,True,90.0,37,46,31,46,21,43,0.9839044988528456,0,4666
14132,6103,17,1810,False,2.0,4,2,4,6,4,2,1.1727072486984382,0,0
14133,6103,17,1810,True,1787.0,812,208,1879,940,399,635,0.5171178350298232,-1,128
14134,16131,22,3318,False,8.0,10,3,6,22,7,11,1.000000000306723,0,0
14135,16131,22,3318,True,692.0,454,57,465,899,205,646,0.8069965353960397,0,13
14136,6217,2,906,False,1.0,2,2,2,1,1,2,1.6723372781065091,1,3
14137,6217,2,906,True,2.0,27,18,71,13,6,26,2.2704214818209363,1,316
14138,7322,13,233,False,2.0,2,3,3,2,2,2,1.0,0,0
14139,7322,13,233,True,1541.0,1200,1358,1414,867,671,1692,0.99999999759376,0,189
14140,5415,17,96,False,4.0,5,4,6,3,8,4,1.3858695652173914,1,1
14141,5415,17,96,True,467.0,1442,1664,2056,1185,1596,711,3.557928887860504,1,120
14142,7754,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0
14143,7754,11,39,True,408.0,957,875,1443,368,463,1635,1.1122499788217677,0,3928
14144,15445,3,23,False,1.0,1,1,1,1,1,1,1.0,0,0
14145,15445,3,23,True,5.0,2,2,3,2,1,1,0.9809453963212672,0,817
14146,3120,18,87,False,4.0,2,2,2,3,3,1,0.990093374559585,0,3
14147,3120,18,87,True,169.0,48,111,24,58,17,28,0.9323697077814972,0,161
14148,9631,2,286,False,1.0,1,2,1,1,1,2,1.0,0,3
14149,9631,2,286,True,81.0,722,564,509,860,188,1488,1.394327891236962,1,2308
14150,4885,22,653,False,2.0,3,3,5,1,1,3,1.000000751833911,0,0
14151,4885,22,653,True,5815.0,2106,2057,3557,1033,1160,2724,0.7808899097596,-1,206
14152,11850,2,2132,False,62.0,83,50,70,112,105,77,1.0000000000001186,0,3
14154,3839,2,19,False,10.0,1,1,1,1,1,1,0.5793310174805419,-1,5
14155,3839,2,19,True,27.0,2,1,1,2,2,2,0.7882629629624427,-1,30
14156,14789,17,3301,False,95.0,36,43,15,69,21,31,0.8984873790752785,0,1
14157,14789,17,3301,True,713.0,330,440,48,874,66,223,0.8985583085757765,0,6
14158,16914,22,44,False,2.0,2,2,2,2,2,2,1.0,0,0
14159,16914,22,44,True,57.0,2281,1176,4719,834,3365,1309,5.866333636258919,1,191
14160,8519,4,758,False,5.0,2,2,1,2,2,1,0.8502973632902999,0,1
14161,8519,4,758,True,728.0,372,328,207,429,591,306,0.6866322916852192,-1,151
14162,5445,23,7767,False,171.0,535,154,1199,178,764,381,1.000060004,0,3
14163,5445,23,7767,True,199.0,339,177,427,90,508,491,1.0000600040000087,0,2
14164,15951,2,21,False,1.0,1,1,1,1,1,1,1.0,0,4
14165,15951,2,21,True,1183.0,447,778,425,425,290,317,0.8035979282429837,0,1252
14166,3023,2,286,False,1.0,1,1,1,1,1,1,1.0,0,3
14167,3023,2,286,True,318.0,1175,1111,1415,1193,176,1979,1.146821573361019,0,2308
14168,2732,24,2346,False,6.0,3,3,4,4,4,2,0.999977201870808,0,0
14169,2732,24,2346,True,156.0,934,476,1258,1714,806,415,2.1303851338940025,1,47
14170,8701,2,337,False,1.0,1,1,1,1,1,1,1.0,0,2
14171,8701,2,337,True,652.0,1060,592,1520,1303,1006,878,1.27686356080413,1,2178
14172,11137,10,89,False,1.0,1,1,1,1,1,1,1.0,0,2
14173,11137,10,89,True,184.0,119,71,100,107,203,115,0.9854315360343848,0,411
14174,6944,11,168,False,1.0,1,1,1,1,1,1,1.0,0,0
14175,6944,11,168,True,1415.0,107,52,98,177,196,13,0.6532390008185754,-1,2346
14176,12757,10,1058,False,3.0,1,1,1,1,1,1,0.4573414242362124,-1,0
14177,12757,10,1058,True,307.0,3,1,4,3,3,3,0.3260949842141363,-1,242
14178,3453,17,7275,False,117.0,71,47,46,60,40,163,0.8984700673108723,0,1
14179,3453,17,7275,True,910.0,1621,1258,1120,992,460,4276,2.384431966771787,1,8
14180,1838,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0
14181,1838,3,31,True,1166.0,41,46,49,35,42,32,0.7042323351814247,-1,4666
14182,2814,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0
14183,2814,11,39,True,3148.0,1058,1203,1481,459,980,1168,0.9027458510804852,0,3928
14184,1135,9,2727,False,1.0,1,1,1,1,1,1,1.0,0,0
14185,1135,9,2727,True,21.0,2,3,1,1,1,2,0.7548182535712392,-1,11
14186,7069,13,8594,False,85.0,410,72,57,62,466,1391,2.6890733480014,1,0
14187,7069,13,8594,True,604.0,5198,3844,1520,2907,8142,9576,4.033257531537132,1,15
14188,10849,3,206,False,44.0,55,25,19,103,103,23,1.0000000000307183,0,0
14190,10035,17,4084,False,22.0,2,2,1,1,1,4,0.6459677939242975,-1,0
14191,10035,17,4084,True,1629.0,106,35,4,12,40,437,0.1334670196726513,-1,88
14192,14106,2,275,False,2.0,1,1,1,1,1,1,0.9657296881016556,0,7
14193,14106,2,275,True,1737.0,67,134,90,78,13,18,0.5855929189149227,-1,1223
14194,10772,2,196,False,13.0,18,13,33,4,10,31,1.020815470902904,0,4
14195,10772,2,196,True,3427.0,2095,1515,4026,299,645,3992,0.7206120638590321,-1,233
14196,6071,2,2256,False,20.0,22,9,9,65,10,19,1.0000000008206789,0,4
14197,6071,2,2256,True,5275.0,5345,3337,3243,8139,5401,6607,1.007000387238706,0,563
14198,953,2,490,False,54.0,82,48,134,60,64,105,1.0000000006430758,0,5
14200,10709,3,259,False,1.0,1,1,1,1,1,1,1.0,0,0
14201,10709,3,259,True,8.0,1,1,1,1,1,1,0.9542998242311876,0,155
14202,16449,4,4941,False,6.0,7,4,7,5,12,6,1.0000461908222271,0,0
14203,16449,4,4941,True,6604.0,2877,1786,3829,3483,3501,1787,0.428542654992885,-1,64
14204,1640,1,2834,False,12.0,1,1,1,1,1,1,0.9999728829068688,0,16
14205,1640,1,2834,True,7.0,1,1,1,1,1,1,0.9999932877529016,0,21
14206,207,7,4290,False,2.0,5,1,3,2,2,15,1.3994746117780068,1,32
14207,207,7,4290,True,1.0,2,1,1,1,1,7,1.0543487038682064,0,26
14208,6995,1,972,False,1.0,1,1,1,1,1,1,1.0,0,3
14209,6995,1,972,True,27.0,86,71,44,98,106,113,1.0090167795891247,0,144
14210,14865,2,814,False,13.0,3,1,5,2,1,4,0.6173560348033396,-1,4
14211,14865,2,814,True,1824.0,161,88,168,134,132,283,0.7241234137641098,-1,156
14212,6167,2,83,False,2.0,1,1,1,1,1,1,0.9866833497184736,0,5
14216,376,1,6652,False,33.0,11,10,11,10,12,10,0.999908114207047,0,5
14217,376,1,6652,True,5.0,2,2,2,2,3,2,0.9999999978451471,0,18
14218,13803,0,8993,False,11.0,115,66,135,65,261,47,2.13121673909926,1,12
14219,13803,0,8993,True,8.0,133,62,142,70,365,28,2.1312167474597605,1,8
14220,7339,0,13064,False,1022.0,478,630,534,271,654,302,0.5454248601393662,-1,5
14221,7339,0,13064,True,508.0,234,357,261,104,282,164,0.9999636342147916,0,3
14222,702,18,31,False,1.0,1,1,1,1,1,1,1.0,0,0
14223,702,18,31,True,27.0,30,44,31,30,32,13,1.0000114018575148,0,975
14224,16211,22,653,False,1.0,1,1,1,1,1,1,1.0,0,0
14225,16211,22,653,True,1240.0,294,198,220,160,573,317,0.4463989999654048,-1,206
14226,7536,10,15608,False,55.0,5,5,6,5,4,5,0.956199187230236,0,2
14227,7536,10,15608,True,73.0,15,12,15,8,24,14,0.9999952611807744,0,12
14228,631,27,4659,False,6.0,3,3,3,2,3,2,0.999999996907426,0,0
14229,631,27,4659,True,738.0,20,70,5,2,12,10,0.4802539106778508,-1,13
14230,11232,14,288,False,1.0,1,1,1,1,1,1,1.0,0,0
14231,11232,14,288,True,89.0,433,566,283,336,337,644,1.2104746805143178,1,2440
14232,14787,2,309,False,1.0,1,1,1,1,1,2,1.0,0,2
14233,14787,2,309,True,41.0,156,72,62,195,93,356,1.231571265793944,1,909
14234,13140,0,11328,False,211.0,1,1,1,1,1,1,0.3099438902743142,-1,9
14235,13140,0,11328,True,6.0,1,1,1,1,1,1,0.9999999999999672,0,1
14236,15492,4,467,False,13.0,14,8,9,14,27,12,1.000000005121514,0,1
14237,15492,4,467,True,1433.0,681,147,162,358,1984,752,0.9213783146755048,0,41
14240,6953,4,3019,False,1.0,1,1,1,1,1,1,1.0,0,0
14241,6953,4,3019,True,796.0,7,6,12,10,6,3,0.1291264618971794,-1,48
14242,16626,2,1103,False,40.0,18,17,8,17,25,24,0.999978014256173,0,4
14243,16626,2,1103,True,8999.0,3965,3354,709,2667,6669,6425,0.5134696356193785,-1,584
14244,354,9,5647,False,11.0,1,1,1,1,1,1,0.9999975748404674,0,2
14245,354,9,5647,True,9.0,1,1,1,1,1,1,0.8321053784251606,0,0
14246,15603,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0
14247,15603,11,39,True,2384.0,1707,821,2797,1815,400,2703,0.9618772307746484,0,3928
14248,3529,14,552,False,1.0,1,1,1,1,1,1,1.0,0,1
14249,3529,14,552,True,2.0,156,56,225,133,75,291,2.049383130383912,1,628
14250,16270,11,35,False,1.0,1,1,1,1,1,1,1.0,0,1
14251,16270,11,35,True,3196.0,22,17,17,12,28,34,0.6929661946161513,-1,222
14252,8520,2,102,False,16.0,9,10,9,9,9,10,0.917497243206516,0,5
14253,8520,2,102,True,2061.0,2293,2401,1192,2711,1567,3595,1.0143914880340277,0,1791
14254,4143,3,868,False,6.0,1,1,1,2,2,1,0.9077361525334844,0,3
14255,4143,3,868,True,130.0,25,14,18,22,57,13,0.7725623815041383,-1,95
14256,1112,5,13094,False,1.0,1,1,1,1,1,1,1.0,0,0
14257,1112,5,13094,True,33.0,3,2,2,3,2,6,0.5222107976114138,-1,20
14258,8136,2,278,False,1.0,1,1,1,1,1,1,1.0,0,5
14259,8136,2,278,True,3533.0,1296,1780,1054,1333,827,1484,0.7591713817036208,-1,4431
14260,5340,10,857,False,5.0,2,2,2,2,1,1,0.4491933759805291,-1,0
14261,5340,10,857,True,1361.0,91,252,74,72,31,26,0.3082348169304231,-1,189
14262,4691,23,5394,False,224.0,849,1677,50,1854,158,508,1.4999500051441466,1,2
14263,4691,23,5394,True,79.0,927,1072,79,2624,189,671,2.5002000150000145,1,2
14264,9145,24,9588,False,2.0,2,2,2,2,2,2,1.0,0,0
14265,9145,24,9588,True,25.0,33,5,27,18,53,64,1.0000002761687206,0,9
14266,334,8,908,False,1.0,1,1,1,1,1,1,1.0,0,0
14267,334,8,908,True,3221.0,7146,10822,8667,5837,6590,3816,2.373467493382717,1,460
14268,603,22,233,False,1.0,1,1,1,1,1,1,1.0,0,0
14269,603,22,233,True,59.0,87,173,35,25,113,87,1.000001799450004,0,240
14270,3169,15,3909,False,4.0,14,9,13,16,19,12,1.304368660413162,1,3
14271,3169,15,3909,True,171.0,336,45,195,430,741,268,1.06364346803476,0,30
14272,6923,2,83,False,1.0,1,1,1,1,1,1,1.0,0,3
14273,6923,2,83,True,1174.0,325,447,108,422,378,272,0.5654011499107184,-1,2455
14274,6435,1,860,False,3.0,5,5,4,5,1,9,1.000000000000005,0,4
14275,6435,1,860,True,795.0,564,378,571,696,327,847,0.8677027554332697,0,243
14276,7021,20,1243,False,1.0,1,1,1,1,1,1,1.0,0,1
14277,7021,20,1243,True,1.0,1302,1035,327,2930,970,1248,3.512401449521971,1,312
14280,7426,4,2407,False,94.0,25,35,37,20,8,23,0.6951309455719173,-1,1
14281,7426,4,2407,True,3177.0,793,1512,658,685,40,1068,0.6951219473465308,-1,8
14282,5107,13,653,False,5.0,2,1,2,1,2,4,0.2439645436408977,-1,0
14283,5107,13,653,True,1586.0,797,384,633,74,1308,1587,0.8341510628105195,0,227
14284,11219,2,3677,False,14.0,5,5,5,4,4,5,0.7159532755161367,-1,2
14285,11219,2,3677,True,39.0,8,12,10,6,4,7,0.8823440250002409,0,51
14286,4995,2,309,False,1.0,1,1,1,1,1,1,1.0,0,4
14287,4995,2,309,True,231.0,59,67,27,124,50,27,0.8071409602369147,0,909
14288,765,7,31,False,1.0,1,1,1,1,1,1,1.0,0,17
14289,765,7,31,True,1.0,3,2,6,2,3,2,1.000085068211411,0,149
14290,2852,1,3,False,1.0,2,2,2,2,2,1,1.0895522388059702,0,11
14291,2852,1,3,True,2.0,2,1,1,1,5,1,1.0,0,173
14292,9908,2,701,False,7.0,5,5,8,5,3,4,0.8880382775119617,0,8
14293,9908,2,701,True,563.0,751,977,1014,1051,161,554,1.0073710073710074,0,1001
14294,12808,2,2079,False,34.0,1,1,1,1,1,1,0.3797976064306015,-1,3
14295,12808,2,2079,True,215.0,5,8,2,7,3,3,0.6775536767228398,-1,64
14296,14725,2,1516,False,11.0,1,1,1,1,1,1,0.519514842792111,-1,4
14297,14725,2,1516,True,280.0,38,43,57,14,24,54,0.7776780069454869,-1,220
14300,6462,2,337,False,2.0,2,2,2,2,2,2,1.0,0,8
14301,6462,2,337,True,563.0,435,532,414,215,348,664,0.9839431090172424,0,2178
14302,2846,3,665,False,1.0,1,1,1,1,1,1,1.0,0,0
14303,2846,3,665,True,64.0,1,1,1,1,1,1,0.8331751134011243,0,289
14304,14453,2,518,False,59.0,12,9,13,13,11,16,0.6902233936295621,-1,5
14305,14453,2,518,True,9943.0,3292,3618,2981,2988,3620,3251,0.005911797965205,-1,564
14306,747,7,3189,False,1.0,2,1,2,2,1,2,1.0232617352613167,0,180
14307,747,7,3189,True,1.0,1,1,1,1,1,1,1.0,0,6
14308,640,14,49,False,2.0,1,1,1,1,1,1,0.9600709490445376,0,0
14309,640,14,49,True,78.0,6,5,6,5,7,8,0.9999616237633108,0,1016
14312,12192,2,493,False,23.0,6,7,6,7,5,3,0.5804878048780489,-1,4
14313,12192,2,493,True,3524.0,675,1015,775,862,417,305,0.6531023713849208,-1,330
14314,5369,2,2857,False,106.0,117,155,122,105,76,125,1.0000325851960323,0,6
14315,5369,2,2857,True,610.0,3038,5254,3597,2411,1334,2593,2.241203027362832,1,22
14316,1922,3,206,False,1.0,1,1,1,1,1,1,1.0,0,0
14317,1922,3,206,True,1.0,1,1,1,1,1,1,1.0,0,68
14318,2039,4,1475,False,4.0,1,1,1,2,2,1,0.2311175328825949,-1,1
14319,2039,4,1475,True,38.0,11,10,9,10,16,9,0.9999752965009736,0,10
14320,10830,18,229,False,2.0,2,2,2,1,3,2,1.0,0,5
14321,10830,18,229,True,56.0,41,54,34,41,25,50,0.990114523343296,0,256
14322,3571,2,485,False,1.0,1,1,1,1,1,1,1.0,0,4
14323,3571,2,485,True,309.0,268,233,303,257,137,408,0.9939537826371918,0,2502
14324,16247,2,534,False,9.0,5,5,6,6,3,3,0.6966663645663363,-1,3
14325,16247,2,534,True,4562.0,769,778,1113,975,678,303,0.5571966051812776,-1,631
14326,13967,0,9753,False,3.0,4,2,1,9,6,2,1.3312,1,8
14327,13967,0,9753,True,5.0,4,3,2,5,5,4,0.999998441398938,0,0
14328,15849,1,2660,False,4.0,1,1,1,1,1,1,0.8790821833500401,0,0
14329,15849,1,2660,True,1359.0,148,81,207,145,197,111,0.3791568732483152,-1,99
14330,1954,7,2510,False,1.0,1,2,1,1,1,1,1.0,0,60
14331,1954,7,2510,True,1.0,1,1,1,1,1,2,1.0,0,20
14332,7552,2,286,False,1.0,1,1,1,1,1,1,1.0,0,6
14333,7552,2,286,True,77.0,115,182,77,22,100,193,1.0000188670024344,0,2308
14334,1867,17,412,False,12.0,22,57,9,21,8,13,1.1128759095012553,0,1
14335,1867,17,412,True,359.0,971,2755,567,870,182,483,1.6404608198603492,1,25
14336,16392,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0
14337,16392,11,39,True,3393.0,2817,2896,3022,2525,2180,3462,0.9216865251401518,0,3928
14338,6347,2,811,False,44.0,63,40,44,38,51,142,1.019064555382463,0,4
14339,6347,2,811,True,2751.0,4352,3305,4213,2243,2907,9093,1.341584209068092,1,191
14340,6212,5,13,False,1.0,1,1,1,1,1,1,1.0,0,0
14341,6212,5,13,True,707.0,434,756,288,129,440,557,0.9542208238921268,0,593
14342,825,1,3812,False,1.0,2,2,2,2,2,2,1.6152684762462408,1,13
14343,825,1,3812,True,1.0,17,5,21,28,22,7,2.207473418240435,1,100
14344,5068,4,1482,False,1.0,1,1,1,1,1,1,1.0,0,0
14345,5068,4,1482,True,283.0,4,4,6,2,4,6,0.4090899511808537,-1,84
14346,7499,17,3819,False,134.0,122,91,118,169,118,115,0.9615535599502854,0,0
14347,7499,17,3819,True,5289.0,1950,1445,2336,2944,1386,1641,0.999900009999,0,3
14348,2965,2,83,False,1.0,1,1,1,1,1,1,1.0,0,3
14349,2965,2,83,True,125.0,199,264,195,260,105,173,1.0788143615338217,0,2455
14350,15427,27,1660,False,1.0,1,1,1,1,1,1,1.0,0,0
14351,15427,27,1660,True,413.0,398,831,76,337,391,356,1.0,0,304
14352,6137,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0
14353,6137,3,31,True,217.0,38,19,31,39,65,34,0.9163009306209916,0,4666
14354,1836,3,991,False,1.0,1,1,1,1,1,1,1.0,0,0
14355,1836,3,991,True,1.0,2,1,1,2,2,2,1.1665567411275988,0,131
14356,1323,23,12089,False,39.0,660,494,382,1071,389,964,32.8972366148532,1,6
14357,1323,23,12089,True,3.0,49,62,33,67,29,53,1.85335943348286,1,1
14358,5742,2,21,False,3.0,3,3,4,3,2,2,1.0,0,7
