,h,h_id,r,r_id,t,t_id,predicted_head,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,rank_filtered_anyburl,anyburl_confidence_anyburl,anyburl_confidence_kge,difference_psi
17536,Q553276,3422,P551,21,Q1297,145,False,58,161,11,10,97,11,18,0.008978354184545637,0.008978354184545637,1.0
17537,Q553276,3422,P551,21,Q1297,145,True,4764,9142,1491,1252,10572,1361,4995,0.006982543640897756,0.006982543640897756,1.0
17538,Q182589,1751,P106,2,Q644687,3416,False,5,3,8,3,4,6,55,0.13068483889785287,0.42494226327944573,0.3075355176237516
17539,Q182589,1751,P106,2,Q644687,3416,True,38,10,66,11,31,70,3925,0.11522124766583541,0.2857142857142857,0.40327436683042395
17540,Q102139,4430,P69,4,Q35794,929,False,36,133,24,7,4,11,14,0.04090059864837905,0.040897766630256314,1.0000692462781242
17541,Q102139,4430,P69,4,Q35794,929,True,2444,7253,1164,1174,1383,1245,3488,0.028428985651812497,0.03491596030922693,0.8142117644778002
17542,Q818048,14807,P136,10,Q484641,365,False,4,3,7,4,2,5,13,0.0917741648379218,0.09177695654480819,0.9999695816140404
17543,Q818048,14807,P136,10,Q484641,365,True,285,261,604,264,75,219,5781,0.006982758233172434,0.10524387433329989,0.06634835782516457
17544,Q328201,9647,P1412,11,Q7913,3498,False,1,1,1,1,1,1,1,0.6183986371379898,0.6183986371379898,1.0
17545,Q328201,9647,P1412,11,Q7913,3498,True,1,1,1,1,1,1,1,0.6184497095240488,0.6184497095240488,1.0
17546,Q4295,6317,P106,2,Q36180,278,False,1,1,1,1,1,1,1,0.7992633517495396,0.7992633517495396,1.0
17547,Q4295,6317,P106,2,Q36180,278,True,307,164,600,158,338,276,299,0.7393468813680272,0.7393318221295814,1.0000203687140132
17548,Q303207,11053,P264,17,Q5086379,3451,False,23,26,30,11,14,34,33,0.034417057501536015,0.03441705753118504,0.9999999991385369
17549,Q303207,11053,P264,17,Q5086379,3451,True,217,166,366,182,59,312,115,0.03441705750153603,0.03441705746134664,1.000000001167717
17550,Q226053,9498,P1412,11,Q1321,47,False,1,1,1,1,1,1,1,0.5107238605898123,0.5107238605898123,1.0
17551,Q226053,9498,P1412,11,Q1321,47,True,6,6,9,3,8,6,586,0.5107740353665514,0.851102034276012,0.6001325514408389
17552,Q202246,16877,P136,10,Q11366,524,False,3,3,2,3,2,4,10,0.10524608547729546,0.125,0.8419686838183637
17553,Q202246,16877,P136,10,Q11366,524,True,82,86,50,54,130,92,1016,0.10524214463843222,0.1221839022230966,0.8613421467442554
17554,Q48502,16769,P27,3,Q28513,3082,False,4,4,4,4,5,5,19,0.21497551220957206,0.48403883753436483,0.4441286432812525
17555,Q48502,16769,P27,3,Q28513,3082,True,213,158,437,84,249,135,4399,0.2149703742793031,0.48404213108420524,0.4441150066788428
17556,Q300360,14180,P161,0,Q119798,12653,False,1139,402,76,255,4651,313,146,0.008479351670825438,0.004987780563591028,1.700025003650241
17557,Q300360,14180,P161,0,Q119798,12653,True,1415,710,486,531,4664,685,355,0.008479351645886785,,
17558,Q119546,7318,P140,25,Q7066,205,False,1,1,1,1,1,1,1,0.054945054945054944,0.054945054945054944,1.0
17559,Q119546,7318,P140,25,Q7066,205,True,606,875,328,1009,765,51,2165,0.05494971057820157,0.09426695067019462,0.5829159656436792
17560,Q444509,11389,P106,2,Q2259451,21,False,8,3,10,15,7,6,5,0.36358894609348824,0.36357521056623493,1.0000377790532857
17561,Q444509,11389,P106,2,Q2259451,21,True,2665,1322,3275,3328,2893,2509,263,0.363600552690329,0.22246588625935163,1.6344103754696213
17562,Q41564,4514,P108,15,Q180865,4128,False,6,10,4,5,4,6,16,0.013467630922902277,0.04065040650406504,0.33130372070339603
17563,Q41564,4514,P108,15,Q180865,4128,True,116,217,42,50,110,161,3956,0.011970074812967581,0.0324202493765586,0.3692160005907456
17564,Q181776,9256,P495,18,Q30,31,False,1,1,1,1,1,1,1,0.8121546961325967,0.8121546961325967,1.0
17565,Q181776,9256,P495,18,Q30,31,True,2,1,1,2,1,4,12,0.8122343116822553,0.8667462962962963,0.9371073348141472
17566,Q106762,13925,P27,3,Q145,229,False,1,1,1,2,1,1,2,0.4138670457428284,0.5942622950819673,0.6964383390431043
17567,Q106762,13925,P27,3,Q145,229,True,204,153,67,134,210,455,3495,0.35798813687741693,0.6906344925021292,0.5183467387799391
17568,Q1019,612,P530,7,Q865,747,False,1,1,1,1,1,1,1,0.8972972972972973,0.8972972972972973,1.0
17569,Q1019,612,P530,7,Q865,747,True,2,1,3,2,1,2,1,0.8973867709815079,0.8972972972972973,1.000099714648066
17570,Q23728,3568,P27,3,Q30,31,False,1,1,1,1,1,1,1,0.7412060301507538,0.7412060301507538,1.0
17571,Q23728,3568,P27,3,Q30,31,True,36,19,40,40,65,17,234,0.7412672421335125,0.8089889632173021,0.9162884487144741
17572,Q1157945,3092,P1412,11,Q1860,39,False,1,1,1,1,1,1,1,0.5186001243234044,0.5186001243234044,1.0
17573,Q1157945,3092,P1412,11,Q1860,39,True,132,214,207,67,42,131,1728,0.5185944051990856,0.6351837615087614,0.816447832304876
17574,Q150526,5908,P106,2,Q593644,2276,False,16,12,35,21,4,9,33,0.17806478802992518,0.1780675822094763,0.9999843083198162
17575,Q150526,5908,P106,2,Q593644,2276,True,488,152,1417,597,58,216,6157,0.05202324796956172,0.24589755704738284,0.21156472066754686
17576,Q320714,3986,P106,2,Q82955,313,False,1,1,1,1,1,1,1,0.7066666666666667,0.7066666666666667,1.0
17577,Q320714,3986,P106,2,Q82955,313,True,864,399,1153,741,1077,951,23,0.7067240579710145,0.4039678984905009,1.7494559855172074
17578,Q88029,8195,P69,4,Q152171,775,False,1,1,1,1,1,1,1,0.0881057268722467,0.0881057268722467,1.0
17579,Q88029,8195,P69,4,Q152171,775,True,34,12,83,20,19,38,130,0.08811016619892999,0.21951628489751232,0.4013832788764024
17580,Q263279,12737,P1303,14,Q27939,7832,False,3,3,3,3,4,4,5,0.24639351676808174,0.24639351676809818,0.9999999999999333
17581,Q263279,12737,P1303,14,Q27939,7832,True,733,417,1516,493,334,905,1784,0.19053316708229426,0.24638403990024937,0.7733178137651822
17582,Q873,4567,P1303,14,Q17172850,288,False,1,1,1,1,1,1,1,0.34974747474747475,0.34974747474747475,1.0
17583,Q873,4567,P1303,14,Q17172850,288,True,1106,2251,1191,385,535,1167,1996,0.29013742096722345,0.4932301740812379,0.5882393985884491
17584,Q354394,1298,P106,2,Q49757,55,False,3,1,5,3,2,4,1,0.40757238307349664,0.28635346756152125,1.4233191815144766
17585,Q354394,1298,P106,2,Q49757,55,True,1138,528,1832,862,1603,866,959,0.4075930007480393,0.36521961762359845,1.1160216513016328
17586,Q59478,244,P108,15,Q432637,2206,False,146,75,135,183,248,91,90,0.026435910359115217,0.024440897755610973,1.0816259952254104
17587,Q59478,244,P108,15,Q432637,2206,True,1351,328,494,1719,3579,633,749,0.02643526184543298,0.01995147132169576,1.3249780639830093
17588,Q128759,10339,P108,15,Q593321,1877,False,11,8,7,9,17,16,21,0.026436359341645885,0.032420947715710725,0.8154098261857782
17589,Q128759,10339,P108,15,Q593321,1877,True,75,60,52,39,158,67,38,0.02643635910224439,0.026435261965095262,1.0000415027908773
17590,Q4077,15241,P17,9,Q55300,13767,False,3,4,3,2,2,4,13,0.21778952771023122,0.2222222222222222,0.9800528746960405
17591,Q4077,15241,P17,9,Q55300,13767,True,2,2,2,3,1,1,24,0.21778952771099327,0.4552512454618798,0.47839413924070145
17592,Q271464,12647,P106,2,Q10798782,337,False,1,1,1,1,1,1,1,0.7553324968632371,0.7553324968632371,1.0
17593,Q271464,12647,P106,2,Q10798782,337,True,144,62,65,226,71,297,69,0.7553658301965704,0.7553324968632371,1.000044130675526
17594,Q12560,4970,P140,25,Q432,3985,False,607,331,300,79,488,1835,6,0.0005661948376353039,,
17595,Q12560,4970,P140,25,Q432,3985,True,15810,16301,15637,15255,16063,15792,,,,
17596,Q66493,14452,P106,2,Q82955,313,False,1,1,1,1,1,1,3,0.40969162995594716,0.45082680591818974,0.9087561444389638
17597,Q66493,14452,P106,2,Q82955,313,True,2400,2075,2024,1206,3053,3643,696,0.4097300769256441,0.32704659824592386,1.2528186476275351
17598,Q231614,6610,P27,3,Q30,31,False,1,1,1,1,1,1,1,0.8406593406593407,0.8406593406593407,1.0
17599,Q231614,6610,P27,3,Q30,31,True,153,146,74,85,162,300,12,0.8407334612623557,0.7541305950879721,1.1148380224041714
17600,Q57358,9723,P106,2,Q36180,278,False,3,3,4,4,4,2,1,0.7007299270072993,0.4804964539007092,1.4583456783472946
17601,Q57358,9723,P106,2,Q36180,278,True,1888,1067,2508,2758,2252,853,502,0.7007429953115387,0.4785669256880372,1.4642528718508456
17602,Q356309,12942,P106,2,Q10798782,337,False,1,1,1,1,1,1,1,0.6692913385826772,0.6692913385826772,1.0
17603,Q356309,12942,P106,2,Q10798782,337,True,65,12,33,75,16,191,160,0.6693046552909067,0.7553688533917751,0.8860633481054707
17604,Q180861,15944,P106,2,Q36834,141,False,1,1,2,1,1,1,3,0.5593495934959349,0.7119628339140535,0.7856443719412723
17605,Q180861,15944,P106,2,Q36834,141,True,9,14,7,5,15,6,171,0.5594016211675867,0.650052401896527,0.8605485027599825
17606,Q168862,1492,P495,18,Q30,31,False,1,1,1,1,1,1,1,0.723404255319149,0.723404255319149,1.0
17607,Q168862,1492,P495,18,Q30,31,True,62,34,16,103,30,127,157,0.7234653338654561,0.7960893854748603,0.9087739983292397
17608,Q652815,6939,P106,2,Q1930187,286,False,1,1,1,1,1,1,4,0.375,0.510752688172043,0.7342105263157895
17609,Q652815,6939,P106,2,Q1930187,286,True,413,418,278,432,723,215,1842,0.3750301907294545,0.45701109273508894,0.8206150719121483
17610,Q187913,16374,P106,2,Q639669,83,False,2,1,2,1,2,4,1,0.632258064516129,0.5870570107858244,1.0769960206587077
17611,Q187913,16374,P106,2,Q639669,83,True,61,51,66,19,22,148,548,0.6323095475528873,0.748065638814806,0.8452594461559332
17612,Q317142,15963,P106,2,Q6625963,224,False,2,2,2,2,2,2,5,0.32367149758454106,0.3333590606060606,0.9709395538735106
17613,Q317142,15963,P106,2,Q6625963,224,True,1812,1928,1792,1819,1725,1794,887,0.3236779790660225,0.26583541147132167,1.2175878949856946
17614,Q126599,1293,P27,3,Q30,31,False,1,1,1,1,1,1,1,0.8406593406593407,0.8406593406593407,1.0
17615,Q126599,1293,P27,3,Q30,31,True,79,189,33,57,59,58,13,0.8406593406593407,0.806767560870502,1.0420093487054305
17616,Q91446,10655,P19,13,Q3933,9523,False,123,106,105,97,164,143,103,0.06035326717209826,0.06035251882793018,1.000012399551545
17617,Q91446,10655,P19,13,Q3933,9523,True,2546,2255,1629,1149,3064,4632,1075,0.060352518703241896,0.03391521197007481,1.7795117647058825
17618,Q236024,11968,P264,17,Q202585,2136,False,27,32,8,6,46,43,3,0.03193033381712627,0.012469027431421448,2.56077179978473
17619,Q236024,11968,P264,17,Q202585,2136,True,5954,6739,3697,3573,8331,7429,6050,0.010972568578553617,0.010972568578553617,1.0
17620,Q1246,1896,P530,7,Q142,23,False,2,1,1,1,3,6,1,0.8682871678914641,0.8414634146341463,1.0318775038710153
17621,Q1246,1896,P530,7,Q142,23,True,2,2,2,2,2,2,1,0.8683677234470196,0.8682871678914641,1.000092775245949
17622,Q354158,12808,P106,2,Q639669,83,False,1,1,1,1,1,1,1,0.6933333333333334,0.6933333333333334,1.0
17623,Q354158,12808,P106,2,Q639669,83,True,160,396,103,104,111,86,196,0.693386564287611,0.7355137289030906,0.942724162772181
17624,Q50020,4612,P106,2,Q18814623,1042,False,11,3,7,11,12,22,30,0.19914729539249268,0.3119687297277985,0.6383565928747228
17625,Q50020,4612,P106,2,Q18814623,1042,True,1889,135,1212,3413,1286,3400,3555,0.19914729521294156,0.24916272813327228,0.7992659925702112
17626,Q299190,1805,P106,2,Q333634,273,False,17,10,17,18,21,20,14,0.1536555142503098,0.1336573511543135,1.1496226202545905
17627,Q299190,1805,P106,2,Q333634,273,True,3919,2017,4117,3989,3775,5695,4613,0.12840134081677954,0.1331800635670922,0.9641183325618006
17628,Q233061,5333,P264,17,Q1254522,589,False,28,18,34,45,21,23,24,0.030923990044889275,0.030923990026571643,1.0000000005923437
17629,Q233061,5333,P264,17,Q1254522,589,True,162,26,189,566,22,6,537,0.0309228927680798,0.030923940169576062,0.9999661297528544
17630,Q323483,287,P19,13,Q99,339,False,208,41,80,151,554,213,19,0.06683605996009975,0.041397755650875806,1.6144851069646278
17631,Q323483,287,P19,13,Q99,339,True,3239,870,515,2369,8218,4223,3386,0.06683291770573566,0.06683291770573566,1.0
17632,Q220536,6141,P69,4,Q41506,760,False,20,32,7,23,30,7,11,0.04090124720701297,0.04090059873816907,1.0000158547518596
17633,Q220536,6141,P69,4,Q41506,760,True,1440,2235,943,1241,2258,525,1249,0.04090124720700997,0.040897755610972565,1.0000853737811586
17634,Q339876,10257,P136,10,Q52162262,1234,False,3,7,2,2,2,2,3,0.22899505766062603,0.22899505766062603,1.0
17635,Q339876,10257,P136,10,Q52162262,1234,True,224,348,326,135,57,253,269,0.2290110686032891,0.22901106883568836,0.9999999989852051
17636,Q26053,4569,P140,25,Q5043,893,False,4,3,1,1,5,10,1,0.1487603305785124,0.018954264428838217,7.848383203527488
17637,Q26053,4569,P140,25,Q5043,893,True,4376,2927,2519,1207,2387,12838,7,0.14877000799786724,0.0314214463840399,4.734664540249584
17638,Q255376,3940,P136,10,Q1200678,3950,False,5,6,5,6,6,3,16,0.16010045729010805,0.1601083456647637,0.9999507310214036
17639,Q255376,3940,P136,10,Q1200678,3950,True,254,404,233,237,224,173,420,0.16010892775146468,0.1601089285035899,0.9999999953024155
17640,Q41239,1400,P737,23,Q33977,7710,False,338,633,37,27,872,122,823,0.0014963591026051393,0.00199501246882793,0.7500500001808261
17641,Q41239,1400,P737,23,Q33977,7710,True,3239,5565,953,333,6720,2625,,,,
17642,Q67247,10010,P106,2,Q1622272,25,False,1,1,1,1,1,1,1,0.75,0.75,1.0
17643,Q67247,10010,P106,2,Q1622272,25,True,422,1002,87,413,351,259,24,0.75,0.4641339680434508,1.6159127571757197
17644,Q537665,16751,P108,15,Q168756,763,False,4,2,3,2,4,8,4,0.028132992327365727,0.028132992327365727,1.0
17645,Q537665,16751,P108,15,Q168756,763,True,606,334,436,163,1139,960,1426,0.028135635963299894,0.032418952618453865,0.8678761554833275
17646,Q318736,15097,P106,2,Q28389,102,False,1,2,1,1,1,2,1,0.6962025316455697,0.6962025316455697,1.0
17647,Q318736,15097,P106,2,Q28389,102,True,661,552,940,345,787,679,2910,0.24962478959065976,0.3636005514633963,0.6865357838044684
17648,Q165854,3564,P463,1,Q1971373,7365,False,1,2,1,1,1,1,1,0.21739130434782608,0.21739130434782608,1.0
17649,Q165854,3564,P463,1,Q1971373,7365,True,135,128,89,156,135,166,76,0.2174109059538111,0.21739873602862408,1.0000559797421518
17650,Q159603,7900,P119,24,Q2790054,8805,False,1,1,1,1,1,1,2,0.11263355040255042,0.2727272727272727,0.41298968480935155
17651,Q159603,7900,P119,24,Q2790054,8805,True,1,1,1,1,1,1,2,0.11263846829341409,0.11263846829341709,0.9999999999999734
17652,Q134180,8215,P19,13,Q34404,416,False,49,33,114,59,33,5,19,0.06683606007482543,0.060353267147161105,1.1074141174802872
17653,Q134180,8215,P19,13,Q34404,416,True,4251,3207,7219,6016,3520,1291,2948,0.06683401506733615,0.06683331670822942,1.0000104492660415
17654,Q320305,14910,P106,2,Q82955,313,False,1,1,1,1,1,1,2,0.42592592592592593,0.43859649122807015,0.9711111111111111
17655,Q320305,14910,P106,2,Q82955,313,True,337,449,221,143,184,688,588,0.42596064814814816,0.5714689669087973,0.7453784418990658
17656,Q89054,16038,P108,15,Q240631,16975,False,2,1,1,1,5,1,92,0.026434164589610346,0.09376558603491272,0.2819175532030252
17657,Q89054,16038,P108,15,Q240631,16975,True,19,20,7,19,35,12,299,0.026433915211970076,0.026435261975062345,0.9999490542937104
17658,Q392785,13371,P840,6,Q60,172,False,4,3,2,6,6,1,1,0.12154696132596685,0.0650887573964497,1.867403314917127
17659,Q392785,13371,P840,6,Q60,172,True,2216,487,1450,1759,5354,2028,215,0.12155151154986595,,
17660,Q103569,14197,P136,10,Q24925,154,False,35,33,48,41,16,36,34,0.16010892768129678,0.1601089276812027,1.0000000000005878
17661,Q103569,14197,P136,10,Q24925,154,True,1785,2235,2283,1752,611,2044,49,0.16010942643394344,0.0658354114713217,2.43196515151558
17662,Q205721,8522,P264,17,Q1849138,13747,False,80,92,91,66,90,59,78,0.030925735830455908,0.030925735700780076,1.0000000041931365
17663,Q205721,8522,P264,17,Q1849138,13747,True,561,506,833,404,780,283,193,0.030925735875354642,0.030922693266832918,1.000098394033646
17664,Q153776,1515,P1412,11,Q7737,42,False,1,1,1,1,1,1,1,0.6869918699186992,0.6869918699186992,1.0
17665,Q153776,1515,P1412,11,Q7737,42,True,18,11,9,16,25,27,22,0.6870594090534178,0.6870602961658389,0.999998708828867
17666,Q913570,13796,P106,2,Q4263842,348,False,9,12,8,10,11,6,15,0.13068611610942704,0.17647058823529413,0.7405546579534199
17667,Q913570,13796,P106,2,Q4263842,348,True,1298,1559,1270,859,1617,1187,4796,0.11620947641800704,0.2458852867830424,0.4726166333024424
17668,Q162225,2174,P161,0,Q308722,3928,False,654,425,575,908,580,781,607,0.005486583541206863,0.005486583541171025,1.0000000000065319
17669,Q162225,2174,P161,0,Q308722,3928,True,769,616,715,982,682,848,599,0.0054867830723202005,0.005486783042477638,1.0000000054389908
17670,Q222800,9379,P161,0,Q14537,12562,False,12,5,22,6,26,3,230,0.03042443893266833,0.030425471362817928,0.9999660669135644
17671,Q222800,9379,P161,0,Q14537,12562,True,3,2,6,2,5,2,135,0.030424438927682294,0.06484181768476527,0.46921014885168133
17672,Q386714,16860,P161,0,Q180338,10726,False,10,17,11,6,6,12,23,0.00548678305644807,0.0304239406274661,0.18034425992452524
17673,Q386714,16860,P161,0,Q180338,10726,True,154,223,157,63,147,178,1227,0.00299266833915212,0.03042448882793317,0.09836380016365327
17674,Q1394,5445,P551,21,Q84,653,False,10,37,5,2,4,4,38,0.008978354184545637,0.07142941930887067,0.12569546653770197
17675,Q1394,5445,P551,21,Q84,653,True,2479,7997,1120,426,1694,1157,4567,0.0016055382571896334,0.008479501262937839,0.18934347757068118
17676,Q971,7043,P530,7,Q30,31,False,1,1,1,1,1,1,1,0.8683694849646348,0.8683694849646348,1.0
17677,Q971,7043,P530,7,Q30,31,True,3,3,4,2,3,2,1,0.8683610315278277,0.8682871678914641,1.000085068211411
17678,Q213706,3786,P27,3,Q30,31,False,1,1,1,1,1,1,1,0.8059701492537313,0.8059701492537313,1.0
17679,Q213706,3786,P27,3,Q30,31,True,13,12,10,14,11,17,80,0.8059701492537313,0.8406538307479425,0.9587420169567864
17680,Q33,1892,P463,1,Q3866537,3522,False,2,2,2,2,2,1,2,0.6666666666666666,0.6666666666666666,1.0
17681,Q33,1892,P463,1,Q3866537,3522,True,3,3,5,2,3,1,19,0.6666666666666666,0.6714906924284605,0.9928159454536181
17682,Q144391,11496,P27,3,Q129286,2687,False,1,1,1,1,1,1,1,0.48404371412262887,0.48404371412262887,1.0
17683,Q144391,11496,P27,3,Q129286,2687,True,1,1,1,1,1,1,9,0.48404371412262887,0.7429055430898364,0.6515548559638296
17684,Q342397,12066,P106,2,Q169470,755,False,9,11,9,6,11,9,30,0.14814299379063992,0.1732283464566929,0.8551891005186941
17685,Q342397,12066,P106,2,Q169470,755,True,1076,1335,1059,446,1560,979,6238,0.11620947630922693,0.249624789036899,0.46553660298556765
17686,Q124505,8726,P106,2,Q13570226,3084,False,63,66,70,55,49,73,106,0.1481379551206481,0.1481394017347094,0.9999902347785641
17687,Q124505,8726,P106,2,Q13570226,3084,True,3358,3760,3528,3008,3228,3268,1700,0.14812967581047382,0.13067331670822943,1.133587786259542
17688,Q1711513,13299,P27,3,Q145,229,False,1,1,1,1,1,1,2,0.5689655172413793,0.671664167916042,0.8470982142857143
17689,Q1711513,13299,P27,3,Q145,229,True,75,57,45,32,179,60,612,0.5690082692729195,0.7112185632183907,0.8000469879442624
17690,Q558838,16656,P20,22,Q656,1789,False,2,2,2,2,2,2,3,0.10074812967581047,0.11883408071748879,0.8478050157624806
17691,Q558838,16656,P20,22,Q656,1789,True,113,62,164,117,96,126,212,0.10075730667013237,0.29551696148536694,0.3409527025578921
17692,Q704718,10095,P1303,14,Q17172850,288,False,1,1,1,1,1,1,1,0.8516642547033285,0.8516642547033285,1.0
17693,Q704718,10095,P1303,14,Q17172850,288,True,58,52,71,49,57,59,713,0.5333333333333333,0.8058764036123404,0.6618053723159868
17694,Q57619,5055,P119,24,Q253763,7350,False,2,2,1,2,1,2,7,0.11263702155525948,0.1126370216438393,0.9999999992135816
17695,Q57619,5055,P119,24,Q253763,7350,True,35,39,38,74,6,18,144,0.1126331811263318,0.11263348037820213,0.9999973431357237
17696,Q124523,7334,P69,4,Q32120,1180,False,2,3,3,2,3,1,15,0.04439326718207531,0.18344370860927153,0.24199939871817228
17697,Q124523,7334,P69,4,Q32120,1180,True,29,17,77,17,18,14,441,0.044393267182077305,0.18344720023025157,0.24199479265073343
17698,Q329454,16083,P69,4,Q4480746,12488,False,3,1,4,4,3,2,20,0.04439187055862002,0.044392518997506236,0.999985393059442
17699,Q329454,16083,P69,4,Q4480746,12488,True,37,3,17,50,50,67,153,0.04439187052369077,0.044393117491291774,0.9999719107899722
17700,Q557,6667,P1303,14,Q17172850,288,False,1,1,1,1,1,1,1,0.8516642547033285,0.8516642547033285,1.0
17701,Q557,6667,P1303,14,Q17172850,288,True,387,183,596,659,288,208,11,0.8377290043290043,0.6653171393671808,1.2591423770110803
17702,Q72245,11182,P106,2,Q185351,935,False,16,18,12,13,9,27,32,0.1331801508978742,0.1481394024339152,0.8990190908680469
17703,Q72245,11182,P106,2,Q185351,935,True,1042,1139,623,903,398,2147,2240,0.1331801508117003,0.2224440232530376,0.5987131003299799
17704,Q384397,11782,P161,0,Q61552,5100,False,795,436,103,747,126,2565,7382,0.0010624169986719787,0.003990324189562022,0.26624829166789815
17705,Q384397,11782,P161,0,Q61552,5100,True,443,366,181,510,199,961,433,0.005486783067332734,0.005486783062345203,1.0000000009090082
17706,Q180695,702,P136,10,Q20442589,2405,False,7,4,14,8,6,3,12,0.160108927759127,0.16010892797680687,0.9999999986404264
17707,Q180695,702,P136,10,Q20442589,2405,True,558,501,970,543,220,555,777,0.16010053391325862,0.16010942713346432,0.9999444553617802
17708,Q38193,3759,P106,2,Q4964182,746,False,1,1,1,1,1,1,5,0.35714285714285715,0.47579529737206083,0.75062292358804
17709,Q38193,3759,P106,2,Q4964182,746,True,7,5,6,7,4,15,57,0.3571714285714286,0.5217640906891546,0.6845458224226789
17710,Q722042,9719,P106,2,Q15982858,7068,False,44,43,35,57,31,55,47,0.26110367136765594,0.2611146440268938,0.9999579776183033
17711,Q722042,9719,P106,2,Q15982858,7068,True,108,170,46,171,15,138,107,0.2611036714022304,0.26110367139691126,1.0000000000203717
17712,Q809037,8184,P106,2,Q486748,291,False,2,2,2,3,2,3,9,0.22495990212773076,0.41911764705882354,0.5367464331468663
17713,Q809037,8184,P106,2,Q486748,291,True,468,280,625,659,367,410,7855,0.08229426433915212,0.28725863108186983,0.2864814332269721
17714,Q52925,14999,P106,2,Q49757,55,False,5,6,7,7,4,1,3,0.3125,0.2363784493312174,1.3220325325094244
17715,Q52925,14999,P106,2,Q49757,55,True,5810,8404,5784,7220,5060,2580,1707,0.3125177777777778,0.15910397732798534,1.964236111668894
17716,Q236835,10620,P1412,11,Q150,344,False,2,2,2,2,2,2,2,0.441902480620155,0.441902480620155,1.0
17717,Q236835,10620,P1412,11,Q150,344,True,373,221,303,201,602,540,,,0.5185932930568288,
17718,Q162277,8733,P161,0,Q191084,13144,False,870,324,1420,765,1254,589,729,0.003990324214463849,0.003990224438902743,1.0000250049997523
17719,Q162277,8733,P161,0,Q191084,13144,True,534,253,763,471,596,586,524,0.005486783082297258,0.005486783082297258,1.0
17720,Q380531,2253,P106,2,Q753110,701,False,6,6,6,6,6,7,5,0.3805601317957166,0.3526153846153846,1.0792499374660376
17721,Q380531,2253,P106,2,Q753110,701,True,1709,1194,1314,2065,1155,2816,447,0.38058212680818543,0.2709521530651109,1.4046100852231649
17722,Q512,598,P106,2,Q28389,102,False,2,3,1,2,1,3,7,0.36,0.748,0.48128342245989303
17723,Q512,598,P106,2,Q28389,102,True,470,1075,142,451,47,635,680,0.3600281067556297,0.3844966632618318,0.9363621096250199
17724,Q449487,12107,P106,2,Q39631,725,False,6,10,4,7,4,3,58,0.14814274413469128,0.23809523809523808,0.6221995253657034
17725,Q449487,12107,P106,2,Q39631,725,True,190,345,216,154,165,70,,,0.26109225655362717,
17726,Q58857,3483,P136,10,Q9730,2689,False,2,2,2,2,2,2,6,0.07186593949984788,0.1409058231488138,0.5100281726749407
17727,Q58857,3483,P136,10,Q9730,2689,True,50,13,50,46,65,76,7362,0.006982543640897756,0.2571501275472016,0.02715356864684449
17728,Q298,2566,P530,7,Q843,1981,False,1,1,1,1,1,1,1,0.8682871678914641,0.8682871678914641,1.0
17729,Q298,2566,P530,7,Q843,1981,True,4,2,4,7,2,7,1,0.8683627776475616,0.7188194444444445,1.2080401891725328
17730,Q169311,2154,P106,2,Q49757,55,False,2,3,1,2,1,1,3,0.3125,0.34535104364326374,0.9048763736263736
17731,Q169311,2154,P106,2,Q49757,55,True,562,1070,406,925,316,94,1597,0.3125300469483568,0.47581372581835296,0.6568327687706691
17732,Q3188629,660,P106,2,Q6606110,235,False,2,1,4,3,2,1,4,0.3004694835680751,0.31403940886699505,0.9567891006167726
17733,Q3188629,660,P106,2,Q6606110,235,True,6,5,5,7,4,8,2,0.3004694835680751,0.2611054668948353,1.15075906736604
17734,Q375290,6172,P106,2,Q2526255,1287,False,2,2,2,2,5,1,2,0.3768352365415987,0.3768352365415987,1.0
17735,Q375290,6172,P106,2,Q2526255,1287,True,659,219,266,542,1632,638,6392,0.1306748857713336,0.272745078213557,0.47910996827967073
17736,Q1004670,16621,P1412,11,Q9067,1912,False,1,1,1,1,1,1,1,0.6301775147928994,0.6301775147928994,1.0
17737,Q1004670,16621,P1412,11,Q9067,1912,True,3,3,1,5,3,2,7,0.6302303199783899,0.6302354095297416,0.9999919243646505
17738,Q935369,4773,P106,2,Q177220,485,False,1,2,1,1,1,2,1,0.7520184544405998,0.7520184544405998,1.0
17739,Q935369,4773,P106,2,Q177220,485,True,190,256,126,144,113,313,114,0.6888934520396471,0.6888706066558112,1.0000331635340733
17740,Q171672,10443,P69,4,Q21578,3218,False,3830,5253,13807,23,32,33,49,0.02344194514260373,,
17741,Q171672,10443,P69,4,Q21578,3218,True,8630,14481,14491,3459,5181,5540,,,0.01086048454469507,
17742,Q12003,2792,P264,17,Q2338889,1925,False,2,5,1,2,2,2,27,0.03441705762230896,0.055619930475086905,0.6187900151677632
17743,Q12003,2792,P264,17,Q2338889,1925,True,5,12,1,3,3,4,73,0.034416622266689276,0.22018348623853212,0.15630882612788044
17744,Q157246,12580,P172,5,Q2436423,7298,False,1,1,1,1,1,1,1,0.6649484536082474,0.6649484536082474,1.0
17745,Q157246,12580,P172,5,Q2436423,7298,True,1,1,1,1,1,1,1,0.6650093231734647,0.6650093231734647,1.0
17746,Q961851,4418,P106,2,Q36834,141,False,2,1,3,2,2,1,4,0.48,0.5362526920315865,0.8951004016064256
17747,Q961851,4418,P106,2,Q36834,141,True,405,169,473,652,569,163,707,0.48004085823062964,0.5341770175693847,0.8986550196691618
